id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Meatloaf-1374924,Meatloaf,4,1800.0,"[Appetizers, Main Dishes]",,"[pork tenderloin, mayonnaise, black pepper, cheese, red pepper, clove, salt, rolls, shanks, pinenuts, meatloaf]"
My-Favorite-Meatloaf-1338667,My Favorite Meatloaf,4,6300.0,[Main Dishes],,"[meatloaf, whole milk, white bread, ground beef, grated parmesan cheese, seasoning salt, salt, ground black pepper, flat leaf parsley, eggs, bacon, sauce, ketchup, brown sugar, dry mustard, Tabasco Pepper Sauce]"
Classic-Meatloaf-1364594,Classic Meatloaf,3,4200.0,[Main Dishes],,"[beef, meat, ground beef, vegetable soup, ketchup, poultry seasoning, italian seasoning, milk, oatmeal]"
Cajun-Meatloaf-1367021,Cajun Meatloaf,4,4500.0,[Main Dishes],,"[butter, finely chopped onion, green pepper, cajun seasoning, worcestershire sauce, minced garlic, bay leaf, milk, ketchup, ground beef, eggs, rolled oats, brown sugar]"
Homestyle-Italian-Meatloaf-1374497,Homestyle Italian Meatloaf,3,5700.0,[Main Dishes],[Italian],"[oil, onions, red bell pepper, garlic, worcestershire sauce, ground beef, sweet italian sausage, basil dried leaves, dried oregano, parsley leaves, salt, black pepper, eggs, grated parmesan cheese, Italian seasoned breadcrumbs, marinara sauce, shredded mozzarella cheese, chopped parsley]"
Brown-sugar-meatloaf-368833,Brown Sugar Meatloaf,5,1800.0,[Main Dishes],[American],"[brown sugar, ketchup, meatloaf, eggs, milk, onions, bread crumbs]"
Classic-Meatloaf-1339574,Classic Meatloaf,4,4200.0,[Main Dishes],,"[ground beef, plain breadcrumbs, onions, celery, garlic, large eggs, worcestershire sauce, milk, ketchup, dark brown sugar, white vinegar]"
Man-Approved-Meatloaf-1033713,Man Approved Meatloaf,4,4200.0,[Main Dishes],,"[onions, garlic, canola oil, oil, hamburger, white bread, eggs, chili sauce, worcestershire sauce, salt, pepper, bread, ketchup, barbecue sauce, meatloaf]"
Souperior-meatloaf-304346,Souperior Meatloaf,4,4200.0,[Main Dishes],,"[Lipton® Recipe Secrets® Onion Soup Mix, ground beef, bread crumb fresh, eggs, water, ketchup]"
Cajun-Meatloaf-1305871,Cajun Meatloaf,4,6300.0,[Main Dishes],[Cajun & Creole],"[cajun seasoning, ground cumin, ground nutmeg, dried thyme, dried oregano, cayenne pepper, kosher salt, ground black pepper, unsalted butter, celery, red bell pepper, minced onion, carrots, minced garlic, Crystal Hot Sauce, worcestershire sauce, evaporated milk, lean ground beef, ground pork, large eggs, seasoned bread crumbs, meatloaf, glaze, ketchup, gravy]"
The-Best-Basic-Meatloaf-511584,The Best Basic Meatloaf,5,6300.0,[Main Dishes],,"[onions, ground meat, ketchup, mustard, eggs, bread crumbs, salt]"
Classic-meatloaf-347366,Classic Meatloaf,4,4500.0,[Main Dishes],[American],"[cooking spray, white sandwich bread, milk, meatloaf, onions, garlic, eggs, salt, ketchup, brown sugar]"
Glazed-Meatloaf-1297624,Glazed Meatloaf,4,5400.0,[Main Dishes],,"[glaze, ketchup, brown sugar, apple cider vinegar, Tabasco Pepper Sauce, meatloaf, canola oil, onions, garlic cloves, saltines, 2% reduced-fat milk, lean ground beef, ground turkey, large eggs, egg yolks, dijon mustard, worcestershire sauce, dried thyme, fresh parsley, salt, pepper]"
Simple-Meatloaf-792640,Simple Meatloaf,3,4800.0,[Main Dishes],,"[ground beef, large eggs, milk, dry bread crumbs, dried minced onion, seasoning, ground black pepper, ketchup, maple syrup, dijon, worcestershire sauce]"
Bacon-Topped-Meatloaf-1309692,Bacon Topped Meatloaf,4,4800.0,[Main Dishes],,"[olive oil, finely chopped onion, garlic cloves, white bread, milk, meatloaf, eggs, dried thyme, marjoram, ketchup, bacon]"
Cracker-Barrel-Copycat-Meatloaf-1361762,Cracker Barrel Copycat Meatloaf,4,5100.0,[Main Dishes],,"[eggs, milk, Ritz Crackers, chopped onion, sharp cheddar cheese, salt, pepper, ground beef, ketchup, brown sugar, mustard]"
Meatloaf-1330006,Meatloaf,3,4800.0,[Main Dishes],,"[croutons, black pepper, cayenne pepper, chili powder, dried thyme, onions, carrots, garlic, red bell pepper, sirloin, chuck, kosher salt, large eggs, ketchup, ground cumin, worcestershire sauce, hot pepper sauce, honey]"
Turkey-Meatloaf-1379283,Turkey Meatloaf,3,3000.0,[Main Dishes],,"[ground turkey, large eggs, onion soup mix, sea salt, black pepper, spinach, shredded carrots, flat leaf parsley, roma tomatoes, shredded parmesan cheese, shredded mozzarella cheese, panko breadcrumbs, ketchup]"
