id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Classic-buttered-lobster-rolls-334281,Classic Buttered Lobster Rolls,5,1800.0,,,"[lobster meat, celery, unsalted butter, kosher salt, cracked black pepper, hot dog bun]"
Red-Lobster-Inspired-Broiled-Lobster-Tails-1168987,Red Lobster-Inspired Broiled Lobster Tails,3,1800.0,,,"[lobster tails, butter, dried rosemary, dried thyme, white wine vinegar]"
Champagne-Lobster-Allrecipes,Champagne Lobster,3,2100.0,,,"[water, onions, garlic, red pepper flakes, sea salt, champagne, lobster]"
Simple-Grilled-Whole-Lobster-512938,Simple Grilled Whole Lobster,5,,,,"[lobster, melted butter, lemon juice, salt, ground pepper, minced garlic]"
Grilled-Lobster-Tails-1242114,Grilled Lobster Tails,4,1500.0,,[Barbecue],"[lobster tails, butter, garlic, fresh thyme, ground pepper, salt]"
Boiled-Lobster-My-Recipes,Boiled Lobster,4,2400.0,[Main Dishes],[American],"[water, salt, lobster, butter]"
Lobster-Chowder-970725,Lobster Chowder,3,3000.0,[Soups],,"[unsalted butter, onions, russet potatoes, broth, sea salt, ground black pepper, lobster claws, evaporated milk, dried basil, milk]"
Lobster-Mac-and-Cheese-1374266,Lobster Mac and Cheese,3,3300.0,[Main Dishes],,"[elbow pasta, butter, garlic, lobster meat, fresh parsley, bread crumbs, flour, whole milk, sharp white cheddar cheese, gruyere cheese, fontina cheese, brie cheese, mustard powder, cayenne, salt, pepper]"
How-to-make-lobster-steak-306777,How to Make Lobster Steak,5,5400.0,[Main Dishes],,"[lobster, shrimp, softened butter, chives, lemon zest, pepper, salt, wondra flour]"
Steamed-Lobster-My-Recipes,Steamed Lobster,4,2100.0,[Main Dishes],[American],"[water, salt, lobster]"
Lobster-Dinner-1070669,Lobster Dinner,4,1800.0,[Main Dishes],,"[lobster, butter, Equal Sweetener, new potatoes, ear of corn]"
Broiled-Lobster-Martha-Stewart,Broiled Lobster,2,2400.0,[Main Dishes],,"[ground black pepper, coarse salt, lobster, unsalted butter, chopped parsley, chives, maldon sea salt, lemon wedge]"
Lobster-Stock-1324124,Lobster Stock,3,,,,"[butter oil, yellow onion, celery, leeks, lobster, shells, dry white wine]"
Lobster-Cakes-1269381,Lobster Cakes,4,1800.0,[Main Dishes],,"[lobster, unseasoned breadcrumbs, finely chopped onion, chopped parsley, milk, eggs, worcestershire sauce, lemon juice, butter, red pepper, garlic]"
Creamy-Crockpot-Lobster-Bisque-1346145,Creamy Crockpot Lobster Bisque,3,15300.0,[Soups],,"[butter, onions, garlic, flour, dried parsley, salt, pepper, celery salt, ginger, sweet paprika, nutmeg, crushed red pepper flakes, cinnamon, sherry, chicken broth, heavy whipping cream, lobster]"
Savory-Lobster-Artichoke-Dip-1354936,Savory Lobster Artichoke Dip,3,900.0,[Appetizers],,"[cream cheese, butter, lobster meat, artichokes, shredded parmesan cheese, sour cream, diced tomatoes, crumbled goat cheese]"
Lobster-diavolo-327815,Lobster Diavolo,5,3000.0,[Main Dishes],,"[roma tomatoes, olive oil, garlic, red pepper flakes, salt, lobster, spaghetti, chopped fresh mint]"
Lobster-ceviche-302288,Lobster Ceviche,5,2100.0,[Appetizers],,"[lobster, kosher salt, shallots, chopped cilantro fresh, jalapeno chilies, juice, lime, extra-virgin olive oil]"
