id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Vegetable-Sushi-Martha-Stewart,Vegetable Sushi,3,3900.0,[Appetizers],"[Asian, Japanese]","[sushi rice, mirin, nori, wasabi paste, carrots, red bell pepper, celery, scallions, ginger, dipping sauces]"
Sushi-999810,Sushi,3,5400.0,[Main Dishes],"[Japanese, Asian]","[rice vinegar, sugar, salt, seaweed, sushi rice, tuna, fish, brill, salmon, king prawns, shells, sake, wasabi paste, nori, cucumber, avocado, gari, wasabi, soy sauce]"
Sushi-1241456,Sushi,4,3300.0,,,"[sushi rice, water, rice vinegar, sugar, kosher salt, seedless cucumber, avocado, imitation crab meat, carrots, nori, black sesame seeds]"
_Lazy-Sushi_-1354237,"""Lazy Sushi""",4,2100.0,,,"[sushi rice, rice vinegar, sauce, sugar, cucumber, cream cheese, smoked salmon, red bell pepper, avocado, canned tuna, mayonnaise, chips, sushi nori]"
Quinoa-sushi-334416,Quinoa Sushi,5,2700.0,,[Asian],"[brown rice vinegar, water, honey, sea salt, quinoa, avocado, cucumber, radishes, lettuce leaves, white sesame seeds, nori sheets, gari, soy sauce]"
Simple-Sushi-Rolls-1360581,Simple Sushi Rolls,4,3300.0,,,"[sushi rice, water, rice vinegar, granulated sugar, salt, cucumber, carrots, sesame seeds]"
Chicken-Sushi-1186274,Chicken Sushi,3,2400.0,[Main Dishes],,"[sushi rice, salt, sushi vinegar, nori, bamboo shoots, chicken, avocado, carrots, soy sauce, wasabi, gari]"
Sushi-Parfait-1116538,Sushi Parfait,4,2100.0,,,"[sushi rice, lemon, ginger, sliced carrots, english cucumber, green onions, nori, coconut aminos]"
Veggie-_Sushi_-1275725,"Veggie ""Sushi""",4,5400.0,,[Asian],"[rice, sushi rice, water, rice vinegar, sugar, salt, cucumber, sliced carrots, avocado, scallions, soy sauce]"
Vegetable-Sushi-Bowl-Naturally-Ella-46339,Vegetable Sushi Bowl,5,1500.0,,[Asian],"[sushi rice, water, rice vinegar, cane sugar, salt, carrots]"
Sushi-Rice-1336067,Sushi Rice,4,5100.0,,[Asian],"[sushi rice, rice vinegar, salt, sugar, water, shredded carrots, jicama, sour cream, Sriracha, sesame oil, albacore, bamboo shoots, nori, tuna, avocado, carrot coleslaw, sesame seeds]"
Sushi-Parfait-964492,Sushi Parfait,3,900.0,,,"[sushi rice, lemon, ginger, sliced carrots, english cucumber, green onions, nori, coconut aminos]"
Sushi-Cake-1250715,Sushi Cake,4,1500.0,,,"[sushi rice, cucumber, shredded carrots, sesame seeds, spicy mayonnaise, imitation crab meat, ginger, soy sauce, avocado]"
Vegetable-Sushi-1294352,Vegetable Sushi,4,3000.0,,,"[rice vinegar, japanese rice, sugar, salt, nori sheets, sesame seeds, cucumber, avocado, purple onion, gari, romaine lettuce, plum tomatoes, wasabi paste, asparagus spears]"
Simple-Vegetable-Sushi-608079,Simple Vegetable Sushi,3,2400.0,[Appetizers],"[Japanese, Asian]","[sushi rice, Japanese rice vinegar, salt, mirin, sushi nori, cucumber, red pepper, avocado, spring onions, carrots, wasabi paste, gari, soy sauce]"
Hand-Rolled-Sushi-1211331,Hand-Rolled Sushi,3,1200.0,,,[sushi rice]
Sushi-Bowl-with-Salmon-and-Edamame-1314466,Sushi Bowl with Salmon and Edamame,4,1500.0,[Main Dishes],[Asian],"[sushi rice, salmon, green onions, edamame, nori, avocado, cucumber, soy sauce, sesame oil, ginger, sesame seeds]"
Paleo-Sushi-rolls-1165753,Paleo Sushi rolls,4,900.0,[Appetizers],,"[shrimp, avocado, cucumber, cayenne pepper, garlic powder, nori, coconut aminos, gari]"
Veggie-Sushi-1306491,Veggie Sushi,4,1800.0,[Lunch and Snacks],[Japanese],"[sticky rice, rice vinegar, asparagus, rolls, extra-virgin olive oil, salt, pepper, nori, avocado, shredded carrots, cucumber, gari, sesame seeds, wasabi, soy sauce]"
Smoked-Salmon-Philadelphia-Roll-Sushi-1256602,Smoked Salmon Philadelphia Roll Sushi,4,3600.0,[Appetizers],[Asian],"[sushi rice, water, rice vinegar, sugar, salt, smoked salmon, cream cheese, carrots, nori sheets, avocado, black sesame seeds, soy sauce, wasabi paste, gari]"
Vegetarian-Sushi-1315815,Vegetarian Sushi,4,2700.0,,[Japanese],"[honey, milk, mirin, sushi rice, water, sesame seeds, rice vinegar, sugar, bell pepper, cucumber, carrots, red cabbage, purple onion, seaweed]"
Kimbop-_Korean-Sushi_-AllRecipes,Kimbop (Korean Sushi),4,3600.0,,[Asian],"[white rice, water, sesame oil, salt, eggs, sushi nori, cucumber, carrots, processed cheese, cooked ham]"
