id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,dish
White-Bean-And-Mushroom-Soup-1373596,White Bean And Mushroom Soup,4,4200.0,[Soups],,"[olive oil, butter, white onion, garlic cloves, mushrooms, vegetable bouillon cube, white wine, white beans, whipped cream, water, salt, pepper, kale, cilantro leaves]",soup
15-Bean-Turkey-Soup-1378516,15 Bean Turkey Soup,4,4800.0,[Soups],,"[onions, butter, garlic powder, chicken broth, bean soup, turkey wings]",soup
Roasted-Sweet-Potato-Soup-with-Grilled-Cheese-Croutons-1359722,Roasted Sweet Potato Soup with Grilled Cheese Croutons,4,2100.0,[Soups],,"[sweet potatoes, canola oil, chopped onion, crushed red pepper, low-sodium fat-free chicken broth, fresh thyme, salt, whole grain bread, sharp cheddar cheese]",soup
Mom_s-Chilly-Day-Cheese-Soup-1374478,Mom's Chilly-Day Cheese Soup,4,2700.0,[Soups],,"[potatoes, onions, water, carrots, cauliflower, frozen broccoli, cream of celery soup, cream of chicken soup, pasteurized process cheese spread]",soup
One-Pot-Tomato-and-Basil-Tortellini-Soup-1373784,One-Pot Tomato and Basil Tortellini Soup,4,2400.0,[Soups],,"[white onion, carrots, olive oil, fresh basil, non fat chicken stock, skim milk, half & half, ragu, diced tomatoes, salt, pepper, garlic powder, cheese tortellini, parmesan cheese, basil]",soup
Leftover-Turkey-Soup-1375163,Leftover Turkey Soup,4,2850.0,[Soups],,"[chicken broth, water, sliced carrots, chopped celery, chopped onion, noodles, cooked turkey, fresh thyme, kosher salt, pepper, garlic powder]",soup
White-Bean-Soup-with-Sausage-1377677,White Bean Soup with Sausage,4,29400.0,[Soups],,"[great northern beans, diced tomatoes, smoked turkey sausage, chicken broth, carrots, chopped onion, garlic, salt, dried thyme, pepper, bay leaf, grated parmesan cheese]",soup
Slow-Cooker-Beef-Barley-Soup-1365379,Slow Cooker Beef Barley Soup,4,16800.0,[Soups],,"[boneless beef chuck, olive oil, onions, carrots, celery, sliced mushrooms, garlic, fresh thyme, beef broth, chicken broth, water, pearl barley, salt, freshly ground black pepper]",soup
Simply-Perfect-Roasted-Butternut-Squash-Soup-1349638,Simply Perfect Roasted Butternut Squash Soup,4,4200.0,[Soups],,"[butternut squash, butter, diced onions, chicken stock, cinnamon, maple syrup, cream]",soup
Vietnamese-Chicken-Noodle-Soup-Pho-Ga-1354531,Vietnamese Chicken Noodle Soup – Phở Gà,4,5400.0,[Soups],,"[chicken, cinnamon sticks, star anise, brown cardamom, onions, shallots, ginger, noodles, cilantro, spring onions, salt, sugar, fish sauce]",soup
Egg-Drop-Soup-1372439,Egg Drop Soup,4,900.0,[Soups],,"[chicken stock, sesame oil, salt, sugar, white pepper, yellow food coloring, corn starch, eggs, scallions, cilantro]",soup
Creamy-Potato-and-Leek-Soup-1372368,Creamy Potato and Leek Soup,4,1800.0,[Soups],,"[olive oil, leeks, garlic, medium potatoes, chicken broth, almond milk, cooked bacon, salt, pepper]",soup
Spicy-Cabbage-Soup-1373933,Spicy Cabbage Soup,4,2700.0,[Soups],,"[beef broth, minced garlic, tomato paste, cabbage, yellow onion, carrots, green beans, oregano, crushed red pepper flakes, pepper, salt]",soup
Broccoli-Cheddar-Soup-1366903,Broccoli Cheddar Soup,4,1200.0,[Soups],,"[shallots, carrots, flour, unsalted butter, chicken stock, half & half, water, broccoli, salt, pepper, ground thyme, cheddar cheese, vegetable oil]",soup
Tuscan-Bean-Soup-1374416,Tuscan Bean Soup,4,1800.0,[Soups],,"[baby carrots, onions, olive oil, cannellini beans, reduced sodium chicken broth, italian seasoning, baby spinach, cracked black pepper, cracker bread]",soup
Slow-Cooker-Lasagna-Soup-1375138,Slow Cooker Lasagna Soup,4,4200.0,"[Soups, Main Dishes]",,"[italian sausage, minced garlic, olive oil, pasta sauce, beef broth, onion powder, parsley, basil, grated parmesan cheese, lasagna noodles, mozzarella cheese, water, milk]",soup
