id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Jambalaya-1370876,Jambalaya,4,3300.0,[Main Dishes],[Cajun & Creole],"[olive oil, celery, white onion, red bell pepper, yellow bell pepper, green bell pepper, jalapeno chilies, garlic, boneless skinless chicken breasts, andouille sausage, chicken stock, crushed tomatoes, brown rice, creole seasoning, bay leaf, thyme, cayenne pepper, shrimp, okra, salt, pepper, fresh parsley, hot sauce, sliced green onions]"
Southern-Pecan-Pie-1365684,Southern Pecan Pie,4,3600.0,[Desserts],[Southern & Soul Food],"[eggs, sugar, light corn syrup, unsalted butter, vanilla, pecans, pie shell]"
Southern-Buttermilk-Biscuits-1368194,Southern Buttermilk Biscuits,4,1500.0,[Breads],[Southern & Soul Food],"[all purpose unbleached flour, baking soda, baking powder, kosher salt, unsalted butter, buttermilk, sugar]"
Southern-Cornbread-Dressing-with-Sausage-1368675,Southern Cornbread Dressing with Sausage,4,3300.0,[Side Dishes],[Southern & Soul Food],"[cornbread, sausages, onions, celery ribs, butter, College Inn Chicken Broth, cream of chicken soup, salt, poultry seasoning]"
Southern-Cornbread-1365555,Southern Cornbread,4,2100.0,[Breads],[Southern & Soul Food],"[self-rising cornmeal, flour, eggs, buttermilk, oil]"
Southern-Fried-Okra-1368355,Southern Fried Okra,4,1800.0,,[Southern & Soul Food],"[self-rising cornmeal, self rising flour, frozen okra, vegetable oil, salt]"
Sweet-Potato-Cornbread-1372334,Sweet Potato Cornbread,3,3300.0,[Breads],[Southern & Soul Food],"[cornmeal, all-purpose flour, brown sugar, baking powder, baking soda, salt, pumpkin pie spice, sweet potatoes, eggs, buttermilk, honey, butter]"
Southern-Style-Collard-Greens-1357273,Southern Style Collard Greens,4,4800.0,[Side Dishes],[Southern & Soul Food],"[bacon, onions, garlic cloves, chicken broth, collard greens]"
Southern-Fried-Chicken-Batter-1353010,Southern Fried Chicken Batter,4,3600.0,[Main Dishes],[Southern & Soul Food],"[beaten eggs, milk, paprika, poultry seasoning, garlic salt, black pepper, all-purpose flour]"
Savory-Sweet-Potato-Grits-1365525,Savory Sweet Potato Grits,4,2700.0,[Side Dishes],[Southern & Soul Food],"[milk, water, grits, sweet potatoes, green onions, salt, pepper, Tabasco Pepper Sauce]"
Southern-BBQ_-Georgia-Style-1363050,"Southern BBQ, Georgia Style",4,1200.0,,[Southern & Soul Food],"[bourbon whiskey, sea salt, granulated garlic, black pepper, chili powder, brown sugar, paprika, onion powder, cumin, cayenne pepper, apple cider vinegar, apple juice, ketchup, worcestershire sauce, garlic powder, kosher salt, dry mustard]"
Southern-Cornbread-Dressing-1357820,Southern Cornbread Dressing,4,3600.0,,[Southern & Soul Food],"[buttermilk cornbread, sandwich bread, salt, black pepper, rubbed sage, eggs, onions, celery, butter, cream of chicken soup, chicken stock]"
Southern-White-Beans-1366249,Southern White Beans,4,3600.0,[Side Dishes],[Southern & Soul Food],"[dried navy beans, water, ham hock, bacon, meat bones, onions, granulated garlic, sugar, pepper, cajun seasoning, bay leaves]"
Gluten-Free-Cornbread--Southern-Style-1363847,Gluten Free Cornbread- Southern Style,4,1800.0,[Breads],[Southern & Soul Food],"[cornmeal, gluten-free flour, baking powder, salt, milk, eggs, melted butter]"
Classic-coleslaw-303481,Classic Coleslaw,4,600.0,"[Salads, Side Dishes]","[American, Southern & Soul Food]","[hellmann' or best food real mayonnais, lemon juice, sugar, salt, cabbage, carrots, green bell pepper]"
Fried-Catfish-with-Cheese-Grits-1361816,Fried Catfish with Cheese Grits,4,5700.0,[Main Dishes],[Southern & Soul Food],"[catfish fillets, milk, fine grind white cornmeal, salt, peanut oil]"
Southern-Pecan-Pie-1332202,Southern Pecan Pie,4,4800.0,[Desserts],"[Southern & Soul Food, American]","[pie crust, eggs, light corn syrup, butter, light brown sugar, vanilla extract, chopped pecans]"
Southern-Pecan-Pie-1373579,Southern Pecan Pie,4,1800.0,[Desserts],[Southern & Soul Food],"[frozen pie crust, chopped pecans, eggs, granulated sugar, salted butter, dark corn syrup, ground cinnamon, vanilla extract, cinnamon]"
Southern-Cornbread-Dressing-1370315,Southern Cornbread Dressing,4,3600.0,[Side Dishes],[Southern & Soul Food],"[self-rising cornmeal, self rising flour, buttermilk, eggs, vegetable oil, butter, onions, celery, dried sage, poultry seasoning, salt, pepper, toast, milk, chicken stock]"
Southern-Fried-Quail-1367969,Southern Fried Quail,4,1200.0,[Main Dishes],[Southern & Soul Food],"[quail, salt, pepper, all-purpose flour, peanut oil]"
