id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients
Jambalaya-1370876,Jambalaya,4,3300.0,[Main Dishes],[Cajun & Creole],"[olive oil, celery, white onion, red bell pepper, yellow bell pepper, green bell pepper, jalapeno chilies, garlic, boneless skinless chicken breasts, andouille sausage, chicken stock, crushed tomatoes, brown rice, creole seasoning, bay leaf, thyme, cayenne pepper, shrimp, okra, salt, pepper, fresh parsley, hot sauce, sliced green onions]"
Easy-Spicy-Cajun-Shrimp-_with-sauce_-1373106,Easy Spicy Cajun Shrimp (with sauce),4,1800.0,[Main Dishes],[Cajun & Creole],"[jumbo shrimp, garlic cloves, cajun seasoning, butter, chicken broth, ketchup, green onions, hot sauce]"
Shrimp-Creole-1365578,Shrimp Creole,4,4200.0,[Main Dishes],[Cajun & Creole],"[olive oil, onions, celery, green bell pepper, stewed tomatoes, tomato sauce, bay leaves, salt, sugar, chili powder, hot sauce, large shrimp, all-purpose flour, cold water]"
Fully-Loaded-Jambalaya-with-Andouille-Sausage-1362510,Fully Loaded Jambalaya with Andouille Sausage,3,1200.0,[Main Dishes],[Cajun & Creole],"[Uncle Ben's® Ready Rice® Original Long Grain, Johnsonville Andouille, vegetable oil, onions, green bell pepper, celery, cajun seasoning, garlic, chopped tomatoes]"
Cajun-Jambalaya-1360690,Cajun Jambalaya,3,2700.0,[Main Dishes],[Cajun & Creole],"[shrimp, boneless skinless chicken breasts, turkey sausage, white onion, green bell pepper, celery, tomatoes, garlic, cajun seasoning, quick cooking brown rice, low sodium chicken broth, sea salt, freshly ground black pepper, olive oil cooking spray]"
Creamy-Cajun-Chicken-Pasta-Recipes-1376830,Creamy Cajun Chicken Pasta Recipes,4,1800.0,[Main Dishes],[Cajun & Creole],"[boneless skinless chicken breast halves, linguine, cajun seasoning, butter, green onions, heavy whipping cream, sun-dried tomatoes, salt, dried basil, ground black pepper, garlic powder, grated parmesan cheese]"
Slow-Cooker-Jambalaya-1355430,Slow Cooker Jambalaya,4,3300.0,[Main Dishes],[Cajun & Creole],"[chicken breast halves, sausages, long-grain rice, diced tomatoes in juice, onions, green bell pepper, chopped celery, chicken broth, dried oregano, dried parsley, bay leaves, creole seasoning, cayenne pepper, dried thyme, medium shrimp, salt, pepper]"
NOLA-Style-BBQ-Shrimp-1361992,NOLA-Style BBQ Shrimp,4,1800.0,,[Cajun & Creole],"[shrimp, unsalted butter, worcestershire sauce, hot sauce, lemon, fresh lemon, garlic cloves, creole seasoning, smoked paprika, thyme, black peppercorns, green onions, french baguette]"
Creole-Potato-Salad-1371226,Creole Potato Salad,3,9600.0,[Salads],[Cajun & Creole],"[red potato, mayonnaise, sour cream, creole mustard, creole seasoning, granulated sugar, fresh tomatoes, sliced green onions]"
Shrimp-Red-Snapper-Creole-1371254,Shrimp-Red Snapper Creole,3,2400.0,[Main Dishes],[Cajun & Creole],"[shrimp, extra-virgin olive oil, onions, garlic cloves, celery ribs, red bell pepper, jalapeno chilies, tomato paste, chopped tomatoes, water, dry white wine, chopped fresh thyme, salt, ground black pepper, all-purpose flour, red snapper, scallions, cooked rice]"
Spicy-Cajun-IPA-Gumbo-1357434,Spicy Cajun IPA Gumbo,4,10800.0,[Main Dishes],[Cajun & Creole],"[olive oil, all-purpose flour, garlic, chicken broth, India Pale Ale, celery ribs, roma tomatoes, sweet onion, diced tomatoes, red chili peppers, fresh parsley, cajun seasoning, shrimp, spicy sausage, okra]"
John-Beshs-Classic-Creole-Seafood-Jambalaya-1370668,John Besh’s Classic Creole Seafood Jambalaya,4,6600.0,[Main Dishes],[Cajun & Creole],"[andouille sausage, pork sausages, bacon fat, onions, bell pepper, celery, garlic cloves, white rice, cayenne pepper, bay leaves, crushed tomatoes, chicken stock, shrimp, salt, pepper, green onions]"
Cajun-Shrimp-Mac-and-Cheese-1346847,Cajun Shrimp Mac and Cheese,4,3000.0,[Main Dishes],[Cajun & Creole],"[olive oil, diced onions, green pepper, garlic, butter, shrimp, cajun seasoning, pasta, flour, milk, heavy cream, white cheddar cheese, shredded Monterey Jack cheese, panko breadcrumbs, bread crumbs, parmesan cheese, melted butter]"
Slow-Cooker-Cajun-Chicken-and-Shrimp-Creole-1366168,Slow Cooker Cajun Chicken and Shrimp Creole,4,600.0,[Main Dishes],[Cajun & Creole],"[skinless chicken thighs, red bell pepper, yellow onion, celery, stewed tomatoes, garlic, granulated sugar, paprika, cajun seasoning, salt, freshly ground black pepper, shrimp, lemon juice, Louisiana Hot Sauce]"
Shrimp-Po-Boy-1341035,Shrimp Po’ Boy,4,1500.0,,[Cajun & Creole],"[shrimp, oil, creole seasoning, baguette, lettuce, tomatoes, sauce, mayonnaise, creole mustard, ketchup, horseradish, garlic, lemon juice, capers, green onions, cayenne pepper, paprika, hot sauce, salt, garlic powder, onion powder, black pepper, oregano, thyme]"
